date,store_id,store_city,product_id,product_name,category,units_demanded,units_sold,lost_sales_units,returns_units,stock_on_hand_end,purchase_order_qty,received_qty,unit_price_eur,supplier_unit_cost_eur,revenue_eur,promotion_flag,discount_pct,campaign_flag,holiday_flag,holiday_name,is_weekend,day_of_week,temperature_c,rainfall_mm,competitor_price_eur,lead_time_days,actual_delivery_delay_days,ordering_cost_eur,holding_cost_per_unit_year_eur,service_level_target,price_change_flag,anomaly_flag,anomaly_type
2023-04-24,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,87,87,0,0,304,0,0,0.94,0.79,81.78,1,25,0,0,,0,Monday,19.3,0.0,1.30,2,0,14.00,0.15,0.97,0,0,
2023-04-25,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,43,43,0,0,261,400,0,1.26,0.79,54.18,0,0,0,0,,0,Tuesday,14.7,0.0,1.26,2,1,14.00,0.15,0.97,0,0,
2023-04-26,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,59,59,0,0,202,130,0,1.14,0.79,67.26,1,10,0,0,,0,Wednesday,14.9,0.0,1.32,2,0,14.00,0.15,0.97,0,0,
2023-04-27,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,47,47,0,0,155,40,0,1.27,0.79,59.69,0,0,0,0,,0,Thursday,20.2,0.0,1.32,2,2,14.00,0.15,0.97,0,0,
2023-04-28,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,51,51,0,0,634,0,530,1.27,0.79,64.77,0,0,0,0,,0,Friday,21.0,0.0,1.24,2,0,14.00,0.15,0.97,0,0,
2023-04-29,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,58,58,0,2,578,0,0,1.26,0.79,73.08,0,0,0,0,,1,Saturday,19.3,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-04-30,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,62,62,0,0,516,0,0,1.26,0.79,78.12,0,0,0,0,,1,Sunday,16.3,0.0,1.24,2,0,14.00,0.15,0.97,0,0,
2023-05-01,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,68,68,0,0,488,0,40,1.26,0.79,85.68,0,0,0,1,Praznik rada,0,Monday,21.2,0.0,1.24,2,0,14.00,0.15,0.97,0,0,
2023-05-02,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,47,47,0,1,442,0,0,1.27,0.79,59.69,0,0,0,0,,0,Tuesday,19.5,0.0,1.32,2,0,14.00,0.15,0.97,0,0,
2023-05-03,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,56,56,0,0,386,0,0,1.27,0.79,71.12,0,0,1,0,,0,Wednesday,22.7,0.0,1.37,2,0,14.00,0.15,0.97,0,0,
2023-05-04,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,44,44,0,0,342,0,0,1.27,0.79,55.88,0,0,0,0,,0,Thursday,18.9,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-05-05,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,51,51,0,0,291,440,0,1.27,0.79,64.77,0,0,0,0,,0,Friday,18.6,0.0,1.26,2,0,14.00,0.15,0.97,0,0,
2023-05-06,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,58,58,0,0,233,50,0,1.25,0.79,72.50,0,0,0,0,,1,Saturday,21.0,0.0,1.33,2,0,14.00,0.15,0.97,0,0,
2023-05-07,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,0,620,0,440,1.26,0.79,66.78,0,0,0,0,,1,Sunday,22.0,0.0,1.37,2,0,14.00,0.15,0.97,0,0,
2023-05-08,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,42,42,0,0,628,0,50,1.27,0.79,53.34,0,0,0,0,,0,Monday,19.5,0.0,1.18,2,0,14.00,0.15,0.97,0,0,
2023-05-09,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,48,48,0,0,580,0,0,1.26,0.79,60.48,0,0,0,0,,0,Tuesday,22.9,13.6,1.22,2,0,14.00,0.15,0.97,0,0,
2023-05-10,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,531,0,0,1.26,0.79,61.74,0,0,0,0,,0,Wednesday,22.5,0.0,1.20,2,0,14.00,0.15,0.97,0,0,
2023-05-11,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,471,0,0,1.26,0.79,75.60,0,0,0,0,,0,Thursday,25.2,0.0,1.24,2,0,14.00,0.15,0.97,0,0,
2023-05-12,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,59,59,0,1,413,0,0,1.27,0.79,74.93,0,0,0,0,,0,Friday,22.1,1.8,1.36,2,0,14.00,0.15,0.97,0,0,
2023-05-13,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,0,360,0,0,1.25,0.79,66.25,0,0,0,0,,1,Saturday,20.3,0.0,1.20,2,0,14.00,0.15,0.97,0,0,
2023-05-14,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,1,304,0,0,1.28,0.79,72.96,0,0,0,0,,1,Sunday,22.6,0.0,1.34,2,0,14.00,0.15,0.97,0,0,
2023-05-15,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,0,247,390,0,1.26,0.79,71.82,0,0,0,0,,0,Monday,21.2,0.0,1.26,2,0,14.00,0.15,0.97,0,0,
2023-05-16,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,67,67,0,0,180,140,0,1.19,0.79,79.73,1,5,0,0,,0,Tuesday,21.7,0.0,1.29,2,2,14.00,0.15,0.97,0,0,
2023-05-17,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,54,54,0,0,516,0,390,1.26,0.79,68.04,0,0,0,0,,0,Wednesday,27.4,0.0,1.29,2,0,14.00,0.15,0.97,0,0,
2023-05-18,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,467,0,0,1.26,0.79,61.74,0,0,0,0,,0,Thursday,24.7,0.0,1.26,2,0,14.00,0.15,0.97,0,0,
2023-05-19,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,55,55,0,0,412,0,0,1.26,0.79,69.30,0,0,0,0,,0,Friday,23.1,0.0,1.24,2,0,14.00,0.15,0.97,0,0,
2023-05-20,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,72,72,0,0,480,0,140,1.27,0.79,91.44,0,0,0,0,,1,Saturday,24.3,0.0,1.29,2,0,14.00,0.15,0.97,0,0,
2023-05-21,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,89,89,0,0,391,0,0,1.20,0.79,106.80,1,5,0,1,Dan nezavisnosti,1,Sunday,23.8,0.0,1.19,2,0,14.00,0.15,0.97,0,0,
2023-05-22,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,331,0,0,1.25,0.79,75.00,0,0,0,1,Dan nezavisnosti,0,Monday,21.2,0.0,1.25,2,0,14.00,0.15,0.97,0,0,
2023-05-23,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,54,54,0,0,277,370,0,1.26,0.79,68.04,0,0,0,0,,0,Tuesday,26.5,0.0,1.31,2,1,14.00,0.15,0.97,0,0,
2023-05-24,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,52,52,0,0,225,120,0,1.25,0.79,65.00,0,0,0,0,,0,Wednesday,23.8,0.0,1.25,2,0,14.00,0.15,0.97,0,0,
2023-05-25,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,0,168,70,0,1.25,0.79,71.25,0,0,0,0,,0,Thursday,22.0,0.0,1.35,2,0,14.00,0.15,0.97,0,0,
2023-05-26,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,58,58,0,0,600,0,490,1.26,0.79,73.08,0,0,0,0,,0,Friday,22.0,0.0,1.19,2,0,14.00,0.15,0.97,0,0,
2023-05-27,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,69,69,0,0,601,0,70,1.27,0.79,87.63,0,0,0,0,,1,Saturday,23.8,0.0,1.35,2,0,14.00,0.15,0.97,0,0,
2023-05-28,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,541,0,0,1.27,0.79,76.20,0,0,0,0,,1,Sunday,24.5,0.0,1.18,2,0,14.00,0.15,0.97,0,0,
2023-05-29,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,1,492,0,0,1.27,0.79,63.50,0,0,0,0,,0,Monday,22.3,0.0,1.21,2,0,14.00,0.15,0.97,0,0,
2023-05-30,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,65,65,0,2,429,0,0,1.27,0.79,82.55,0,0,1,0,,0,Tuesday,22.3,0.0,1.31,2,0,14.00,0.15,0.97,0,0,
2023-05-31,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,48,48,0,0,381,0,0,1.27,0.79,60.96,0,0,0,0,,0,Wednesday,27.9,0.0,1.30,2,0,14.00,0.15,0.97,0,0,
2023-06-01,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,44,44,0,0,337,0,0,1.27,0.79,55.88,0,0,0,0,,0,Thursday,19.4,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-06-02,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,0,284,440,0,1.27,0.79,67.31,0,0,0,0,,0,Friday,28.7,0.0,1.36,2,1,14.00,0.15,0.97,0,0,
2023-06-03,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,61,61,0,0,223,60,0,1.26,0.79,76.86,0,0,0,0,,1,Saturday,28.5,3.0,1.20,2,0,14.00,0.15,0.97,0,0,
2023-06-04,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,68,68,0,0,155,70,0,1.27,0.79,86.36,0,0,0,0,,1,Sunday,25.7,0.0,1.31,2,0,14.00,0.15,0.97,0,0,
2023-06-05,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,0,605,0,500,1.27,0.79,63.50,0,0,0,0,,0,Monday,25.4,0.0,1.34,2,0,14.00,0.15,0.97,0,0,
2023-06-06,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,0,622,0,70,1.26,0.79,66.78,0,0,0,0,,0,Tuesday,24.1,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-06-07,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,562,0,0,1.27,0.79,76.20,0,0,0,0,,0,Wednesday,26.9,0.0,1.18,2,0,14.00,0.15,0.97,0,0,
2023-06-08,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,51,51,0,0,511,0,0,1.28,0.79,65.28,0,0,0,0,,0,Thursday,25.0,0.0,1.38,2,0,14.00,0.15,0.97,0,0,
2023-06-09,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,55,55,0,0,456,0,0,1.26,0.79,69.30,0,0,0,0,,0,Friday,27.1,0.0,1.37,2,0,14.00,0.15,0.97,0,0,
2023-06-10,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,59,59,0,1,398,0,0,1.26,0.79,74.34,0,0,0,0,,1,Saturday,27.9,0.0,1.37,2,0,14.00,0.15,0.97,0,0,
2023-06-11,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,61,61,0,0,337,0,0,1.27,0.79,77.47,0,0,0,0,,1,Sunday,22.8,13.1,1.36,2,0,14.00,0.15,0.97,0,0,
2023-06-12,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,0,287,410,0,1.26,0.79,63.00,0,0,0,0,,0,Monday,22.7,0.0,1.23,2,0,14.00,0.15,0.97,0,0,
2023-06-13,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,47,47,0,0,240,80,0,1.27,0.79,59.69,0,0,0,0,,0,Tuesday,22.1,0.0,1.26,2,0,14.00,0.15,0.97,0,0,
2023-06-14,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,45,45,0,0,605,0,410,1.26,0.79,56.70,0,0,0,0,,0,Wednesday,25.6,0.0,1.32,2,0,14.00,0.15,0.97,0,0,
2023-06-15,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,1,636,0,80,1.26,0.79,63.00,0,0,0,0,,0,Thursday,25.6,0.0,1.31,2,0,14.00,0.15,0.97,0,0,
2023-06-16,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,52,52,0,0,584,0,0,1.27,0.79,66.04,0,0,0,0,,0,Friday,29.3,0.0,1.34,2,0,14.00,0.15,0.97,0,0,
2023-06-17,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,67,67,0,0,517,0,0,1.27,0.79,85.09,0,0,1,0,,1,Saturday,24.4,0.0,1.26,2,0,14.00,0.15,0.97,0,0,
2023-06-18,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,61,61,0,0,456,0,0,1.27,0.79,77.47,0,0,0,0,,1,Sunday,23.9,0.0,1.18,2,0,14.00,0.15,0.97,0,0,
2023-06-19,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,48,48,0,0,408,0,0,1.26,0.79,60.48,0,0,0,0,,0,Monday,19.2,0.0,1.24,2,0,14.00,0.15,0.97,0,0,
2023-06-20,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,43,43,0,0,365,0,0,1.26,0.79,54.18,0,0,0,0,,0,Tuesday,29.0,0.0,1.20,2,0,14.00,0.15,0.97,0,0,
2023-06-21,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,51,51,0,0,314,0,0,1.27,0.79,64.77,0,0,0,0,,0,Wednesday,28.2,0.0,1.33,2,0,14.00,0.15,0.97,0,0,
2023-06-22,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,48,48,0,0,266,440,0,1.28,0.79,61.44,0,0,0,0,,0,Thursday,25.5,0.0,1.21,2,0,14.00,0.15,0.97,0,0,
2023-06-23,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,217,70,0,1.27,0.79,62.23,0,0,0,0,,0,Friday,24.3,0.0,1.30,2,1,14.00,0.15,0.97,0,0,
2023-06-24,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,65,65,0,0,592,0,440,1.28,0.79,83.20,0,0,0,0,,1,Saturday,23.5,0.0,1.35,2,0,14.00,0.15,0.97,0,0,
2023-06-25,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,55,55,0,0,537,0,0,1.27,0.79,69.85,0,0,0,0,,1,Sunday,26.4,0.0,1.27,2,0,14.00,0.15,0.97,0,0,
2023-06-26,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,0,550,0,70,1.27,0.79,72.39,0,0,0,0,,0,Monday,26.1,1.9,1.27,2,0,14.00,0.15,0.97,0,0,
2023-06-27,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,0,500,0,0,1.27,0.79,63.50,0,0,0,0,,0,Tuesday,28.0,0.0,1.37,2,0,14.00,0.15,0.97,0,0,
2023-06-28,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,451,0,0,1.27,0.79,62.23,0,0,0,0,,0,Wednesday,25.5,0.0,1.27,2,0,14.00,0.15,0.97,0,0,
2023-06-29,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,65,65,0,0,386,0,0,1.21,0.79,78.65,1,5,0,0,,0,Thursday,31.0,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-06-30,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,45,45,0,0,341,0,0,1.27,0.79,57.15,0,0,0,0,,0,Friday,24.0,0.0,1.30,2,0,14.00,0.15,0.97,0,0,
2023-07-01,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,69,69,0,0,272,450,0,1.27,0.79,87.63,0,0,0,0,,1,Saturday,29.7,0.0,1.28,2,0,14.00,0.15,0.97,0,0,
2023-07-02,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,48,48,0,0,224,50,0,1.28,0.79,61.44,0,0,0,0,,1,Sunday,24.2,0.0,1.27,2,0,14.00,0.15,0.97,0,0,
2023-07-03,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,51,51,0,0,623,0,450,1.26,0.79,64.26,0,0,0,0,,0,Monday,29.5,6.2,1.33,2,0,14.00,0.15,0.97,0,0,
2023-07-04,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,42,42,0,0,631,0,50,1.27,0.79,53.34,0,0,0,0,,0,Tuesday,29.7,0.0,1.29,2,0,14.00,0.15,0.97,0,0,
2023-07-05,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,45,45,0,0,586,0,0,1.27,0.79,57.15,0,0,0,0,,0,Wednesday,27.7,0.0,1.30,2,0,14.00,0.15,0.97,0,0,
2023-07-06,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,537,0,0,1.26,0.79,61.74,0,0,0,0,,0,Thursday,23.2,2.3,1.28,2,0,14.00,0.15,0.97,0,0,
2023-07-07,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,52,52,0,0,485,0,0,1.27,0.79,66.04,0,0,0,0,,0,Friday,28.6,0.0,1.36,2,0,14.00,0.15,0.97,0,0,
2023-07-08,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,71,71,0,0,414,0,0,1.26,0.79,89.46,0,0,0,0,,1,Saturday,28.5,0.0,1.34,2,0,14.00,0.15,0.97,0,0,
2023-07-09,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,354,0,0,1.26,0.79,75.60,0,0,0,0,,1,Sunday,25.2,0.0,1.26,2,0,14.00,0.15,0.97,0,0,
2023-07-10,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,54,54,0,1,301,0,0,1.27,0.79,68.58,0,0,0,0,,0,Monday,28.4,0.0,1.30,2,0,14.00,0.15,0.97,0,0,
2023-07-11,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,252,420,0,1.26,0.79,61.74,0,0,0,0,,0,Tuesday,30.8,7.5,1.23,2,0,14.00,0.15,0.97,0,0,
2023-07-12,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,47,47,0,0,205,90,0,1.26,0.79,59.22,0,0,0,0,,0,Wednesday,34.3,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-07-13,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,71,71,0,0,554,0,420,1.28,0.79,90.88,0,0,0,1,Dan državnosti,0,Thursday,29.5,0.0,1.23,2,0,14.00,0.15,0.97,0,0,
2023-07-14,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,67,67,0,0,577,0,90,1.27,0.79,85.09,0,0,0,1,Dan državnosti,0,Friday,29.7,10.4,1.34,2,0,14.00,0.15,0.97,0,0,
2023-07-15,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,67,67,0,0,510,0,0,1.25,0.79,83.75,0,0,0,0,,1,Saturday,29.1,0.0,1.25,2,0,14.00,0.15,0.97,0,0,
2023-07-16,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,65,65,0,2,447,0,0,1.27,0.79,82.55,0,0,0,0,,1,Sunday,30.4,0.0,1.28,2,0,14.00,0.15,0.97,0,0,
2023-07-17,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,47,47,0,0,400,0,0,1.25,0.79,58.75,0,0,0,0,,0,Monday,23.9,0.0,1.36,2,0,14.00,0.15,0.97,0,0,
2023-07-18,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,71,71,0,0,329,0,0,1.02,0.79,72.42,1,20,0,0,,0,Tuesday,25.5,0.0,1.35,2,0,14.00,0.15,0.97,0,0,
2023-07-19,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,49,49,0,0,280,400,0,1.27,0.79,62.23,0,0,0,0,,0,Wednesday,27.1,0.0,1.19,2,0,14.00,0.15,0.97,0,0,
2023-07-20,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,45,45,0,0,235,90,0,1.27,0.79,57.15,0,0,0,0,,0,Thursday,22.4,0.0,1.22,2,0,14.00,0.15,0.97,0,0,
2023-07-21,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,0,582,0,400,1.28,0.79,67.84,0,0,0,0,,0,Friday,25.8,17.3,1.18,2,0,14.00,0.15,0.97,0,0,
2023-07-22,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,0,615,0,90,1.28,0.79,72.96,0,0,0,0,,1,Saturday,26.2,0.0,1.19,2,0,14.00,0.15,0.97,0,0,
2023-07-23,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,0,558,0,0,1.27,0.79,72.39,0,0,0,0,,1,Sunday,31.8,18.2,1.26,2,0,14.00,0.15,0.97,0,0,
2023-07-24,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,48,48,0,0,510,0,0,1.27,0.79,60.96,0,0,0,0,,0,Monday,28.7,0.0,1.31,2,0,14.00,0.15,0.97,0,0,
2023-07-25,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,40,40,0,0,470,0,0,1.26,0.79,50.40,0,0,0,0,,0,Tuesday,27.4,0.0,1.36,2,0,14.00,0.15,0.97,0,0,
2023-07-26,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,0,417,0,0,1.27,0.79,67.31,0,0,0,0,,0,Wednesday,26.7,0.0,1.33,2,0,14.00,0.15,0.97,0,0,
2023-07-27,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,59,59,0,0,358,0,0,1.27,0.79,74.93,0,0,0,0,,0,Thursday,25.7,0.0,1.31,2,0,14.00,0.15,0.97,0,0,
2023-07-28,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,52,52,0,0,306,0,0,1.27,0.79,66.04,0,0,0,0,,0,Friday,29.0,0.0,1.33,2,0,14.00,0.15,0.97,0,0,
2023-07-29,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,63,63,0,0,243,430,0,1.27,0.79,80.01,0,0,0,0,,1,Saturday,27.1,6.6,1.38,2,2,14.00,0.15,0.97,0,0,
2023-07-30,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,54,54,0,0,189,100,0,1.26,0.79,68.04,0,0,0,0,,1,Sunday,29.3,0.0,1.19,2,0,14.00,0.15,0.97,0,0,
2023-07-31,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,46,46,0,0,143,50,0,1.28,0.79,58.88,0,0,0,0,,0,Monday,30.7,0.0,1.38,2,1,14.00,0.15,0.97,0,0,
2023-08-01,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,0,193,50,100,1.27,0.79,63.50,0,0,0,0,,0,Tuesday,28.6,0.0,1.35,2,0,14.00,0.15,0.97,0,0,
2023-08-02,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,53,53,0,2,572,0,430,1.27,0.79,67.31,0,0,0,0,,0,Wednesday,29.3,12.0,1.33,2,0,14.00,0.15,0.97,0,0,
2023-08-03,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,57,57,0,0,615,0,100,1.27,0.79,72.39,0,0,0,0,,0,Thursday,25.2,0.0,1.37,2,0,14.00,0.15,0.97,0,0,
2023-08-04,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,0,565,0,0,1.26,0.79,63.00,0,0,0,0,,0,Friday,24.6,0.0,1.20,2,0,14.00,0.15,0.97,0,0,
2023-08-05,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,68,68,0,0,497,0,0,1.28,0.79,87.04,0,0,0,0,,1,Saturday,28.6,0.0,1.21,2,0,14.00,0.15,0.97,0,0,
2023-08-06,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,437,0,0,1.27,0.79,76.20,0,0,0,0,,1,Sunday,29.9,0.0,1.29,2,0,14.00,0.15,0.97,0,0,
2023-08-07,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,45,45,0,0,392,0,0,1.27,0.79,57.15,0,0,0,0,,0,Monday,24.4,0.0,1.23,2,0,14.00,0.15,0.97,0,0,
2023-08-08,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,60,60,0,0,332,0,0,1.27,0.79,76.20,0,0,0,0,,0,Tuesday,31.4,0.0,1.34,2,0,14.00,0.15,0.97,0,0,
2023-08-09,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,45,45,0,0,287,360,0,1.27,0.79,57.15,0,0,0,0,,0,Wednesday,28.9,0.0,1.37,2,7,14.00,0.15,0.97,0,0,
2023-08-10,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,187,187,0,0,100,240,0,1.27,0.79,237.49,0,0,0,0,,0,Thursday,24.6,0.0,1.37,2,1,14.00,0.15,0.97,0,1,viralna_potraznja
2023-08-11,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,66,66,0,0,34,100,0,1.29,0.79,85.14,0,0,0,0,,0,Friday,21.9,0.0,1.36,2,0,14.00,0.15,0.97,0,0,
2023-08-12,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,66,34,32,0,0,30,0,1.27,0.79,43.18,0,0,0,0,,1,Saturday,25.9,0.0,1.33,2,0,14.00,0.15,0.97,0,0,
2023-08-13,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,55,55,0,0,285,50,340,1.27,0.79,69.85,0,0,0,0,,1,Sunday,22.0,0.0,1.26,2,1,14.00,0.15,0.97,0,0,
2023-08-14,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,47,47,0,0,268,40,30,1.27,0.79,59.69,0,0,0,0,,0,Monday,26.0,0.0,1.25,2,1,14.00,0.15,0.97,0,0,
2023-08-15,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,52,52,0,0,216,60,0,1.27,0.79,66.04,0,0,0,0,,0,Tuesday,30.8,1.9,1.38,2,0,14.00,0.15,0.97,0,0,
2023-08-16,STORE01,Podgorica,SKU101,Mlijeko 1L,Mliječni proizvodi,50,50,0,0,216,40,50,1.26,0.79,63.00,0,0,0,0,,0,Wednesday,27.3,0.0,1.38,2,1,14.00,0.15,0.97,0,0,
