Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
211,6,2014-07-19,7901,1010,1,0,0,0
211,7,2014-07-20,0,0,0,0,0,0
211,1,2014-07-21,11066,1361,1,0,0,1
211,2,2014-07-22,10376,1274,1,0,0,1
211,3,2014-07-23,10070,1235,1,0,0,1
211,4,2014-07-24,10229,1217,1,0,0,1
211,5,2014-07-25,9599,1138,1,0,0,1
211,6,2014-07-26,7332,915,1,0,0,0
211,7,2014-07-27,0,0,0,0,0,0
211,1,2014-07-28,17106,1686,1,1,0,1
211,2,2014-07-29,13325,1354,1,1,0,1
211,3,2014-07-30,12861,1396,1,1,0,1
211,4,2014-07-31,15700,1609,1,1,0,1
211,5,2014-08-01,14758,1573,1,1,0,1
211,6,2014-08-02,9195,1022,1,0,0,0
211,7,2014-08-03,0,0,0,0,0,0
211,1,2014-08-04,16728,1722,1,1,0,1
211,2,2014-08-05,14987,1534,1,1,0,1
211,3,2014-08-06,12554,1413,1,1,0,1
211,4,2014-08-07,12707,1445,1,1,0,1
211,5,2014-08-08,12276,1393,1,1,0,1
211,6,2014-08-09,8220,972,1,0,0,0
211,7,2014-08-10,0,0,0,0,0,0
211,1,2014-08-11,13197,1500,1,0,0,1
211,2,2014-08-12,9587,1256,1,0,0,1
211,3,2014-08-13,10315,1265,1,0,0,1
211,4,2014-08-14,10255,1267,1,0,0,1
211,5,2014-08-15,10656,1273,1,0,0,1
211,6,2014-08-16,8138,948,1,0,0,0
211,7,2014-08-17,0,0,0,0,0,0
211,1,2014-08-18,19283,1942,1,1,0,1
211,2,2014-08-19,15292,1611,1,1,0,1
211,3,2014-08-20,13651,1434,1,1,0,1
211,4,2014-08-21,12939,1524,1,1,0,1
211,5,2014-08-22,12754,1419,1,1,0,1
211,6,2014-08-23,8405,1000,1,0,0,0
211,7,2014-08-24,0,0,0,0,0,0
211,1,2014-08-25,13344,1677,1,0,0,0
211,2,2014-08-26,11857,1495,1,0,0,0
211,3,2014-08-27,11047,1369,1,0,0,0
211,4,2014-08-28,11243,1428,1,0,0,0
211,5,2014-08-29,12153,1456,1,0,0,0
211,6,2014-08-30,9558,1104,1,0,0,0
211,7,2014-08-31,0,0,0,0,0,0
211,1,2014-09-01,19783,2001,1,1,0,0
211,2,2014-09-02,17463,1801,1,1,0,0
211,3,2014-09-03,13963,1650,1,1,0,0
211,4,2014-09-04,13589,1531,1,1,0,0
211,5,2014-09-05,13219,1553,1,1,0,0
211,6,2014-09-06,8339,1029,1,0,0,0
211,7,2014-09-07,0,0,0,0,0,0
211,1,2014-09-08,12232,1514,1,0,0,0
211,2,2014-09-09,11128,1379,1,0,0,0
211,3,2014-09-10,9966,1283,1,0,0,0
211,4,2014-09-11,10685,1357,1,0,0,0
211,5,2014-09-12,10494,1322,1,0,0,0
211,6,2014-09-13,8553,1014,1,0,0,0
211,7,2014-09-14,0,0,0,0,0,0
211,1,2014-09-15,17709,1838,1,1,0,0
211,2,2014-09-16,14642,1621,1,1,0,0
211,3,2014-09-17,12799,1484,1,1,0,0
211,4,2014-09-18,13772,1533,1,1,0,0
211,5,2014-09-19,12771,1475,1,1,0,0
211,6,2014-09-20,8228,943,1,0,0,0
211,7,2014-09-21,0,0,0,0,0,0
211,1,2014-09-22,10864,1364,1,0,0,0
211,2,2014-09-23,10663,1379,1,0,0,0
211,3,2014-09-24,10322,1288,1,0,0,0
211,4,2014-09-25,9415,1252,1,0,0,0
211,5,2014-09-26,10008,1195,1,0,0,0
211,6,2014-09-27,8208,993,1,0,0,0
211,7,2014-09-28,0,0,0,0,0,0
211,1,2014-09-29,16965,1803,1,1,0,0
211,2,2014-09-30,15782,1670,1,1,0,0
211,3,2014-10-01,14183,1594,1,1,0,0
211,4,2014-10-02,15387,1688,1,1,0,0
211,5,2014-10-03,0,0,0,1,a,0
211,6,2014-10-04,10861,1258,1,0,0,0
211,7,2014-10-05,0,0,0,0,0,0
211,1,2014-10-06,18056,1880,1,1,0,0
211,2,2014-10-07,14677,1674,1,1,0,0
211,3,2014-10-08,14203,1514,1,1,0,0
211,4,2014-10-09,13588,1568,1,1,0,0
211,5,2014-10-10,13728,1614,1,1,0,0
211,6,2014-10-11,7664,915,1,0,0,0
211,7,2014-10-12,0,0,0,0,0,0
211,1,2014-10-13,12646,1624,1,0,0,0
211,2,2014-10-14,11333,1449,1,0,0,0
211,3,2014-10-15,11869,1477,1,0,0,0
211,4,2014-10-16,10205,1331,1,0,0,0
211,5,2014-10-17,10601,1381,1,0,0,0
211,6,2014-10-18,9575,1045,1,0,0,0
211,7,2014-10-19,0,0,0,0,0,0
211,1,2014-10-20,15958,1748,1,1,0,1
211,2,2014-10-21,14574,1601,1,1,0,1
211,3,2014-10-22,10314,1227,1,1,0,1
211,4,2014-10-23,12196,1414,1,1,0,1
211,5,2014-10-24,11954,1378,1,1,0,1
211,6,2014-10-25,7970,973,1,0,0,0
211,7,2014-10-26,0,0,0,0,0,0
211,1,2014-10-27,11910,1476,1,0,0,1
211,2,2014-10-28,10740,1380,1,0,0,1
211,3,2014-10-29,10994,1305,1,0,0,1
211,4,2014-10-30,11183,1322,1,0,0,1
211,5,2014-10-31,11580,1416,1,0,0,1
211,6,2014-11-01,9475,1082,1,0,0,0
211,7,2014-11-02,0,0,0,0,0,0
211,1,2014-11-03,19155,1939,1,1,0,0
211,2,2014-11-04,16824,1830,1,1,0,0
211,3,2014-11-05,15061,1596,1,1,0,0
211,4,2014-11-06,15553,1802,1,1,0,0
211,5,2014-11-07,14528,1654,1,1,0,0
211,6,2014-11-08,9305,1139,1,0,0,0
211,7,2014-11-09,0,0,0,0,0,0
211,1,2014-11-10,15017,1713,1,1,0,0
211,2,2014-11-11,14244,1654,1,1,0,0
211,3,2014-11-12,13403,1440,1,1,0,0
211,4,2014-11-13,13674,1552,1,1,0,0
211,5,2014-11-14,12343,1456,1,1,0,0
211,6,2014-11-15,9070,1041,1,0,0,0
211,7,2014-11-16,0,0,0,0,0,0
211,1,2014-11-17,13209,1624,1,0,0,0
211,2,2014-11-18,11967,1449,1,0,0,0
211,3,2014-11-19,10234,1275,1,0,0,0
211,4,2014-11-20,11651,1434,1,0,0,0
211,5,2014-11-21,10751,1348,1,0,0,0
211,6,2014-11-22,8664,1056,1,0,0,0
211,7,2014-11-23,0,0,0,0,0,0
211,1,2014-11-24,16577,1770,1,1,0,0
211,2,2014-11-25,15667,1654,1,1,0,0
211,3,2014-11-26,13735,1550,1,1,0,0
211,4,2014-11-27,16042,1740,1,1,0,0
211,5,2014-11-28,16704,1724,1,1,0,0
211,6,2014-11-29,11355,1221,1,0,0,0
211,7,2014-11-30,0,0,0,0,0,0
211,1,2014-12-01,20739,2017,1,1,0,0
211,2,2014-12-02,18691,1881,1,1,0,0
211,3,2014-12-03,16866,1689,1,1,0,0
211,4,2014-12-04,17080,1743,1,1,0,0
211,5,2014-12-05,17621,1783,1,1,0,0
211,6,2014-12-06,9843,1097,1,0,0,0
211,7,2014-12-07,0,0,0,0,0,0
211,1,2014-12-08,14091,1614,1,0,0,0
211,2,2014-12-09,13787,1615,1,0,0,0
211,3,2014-12-10,12233,1381,1,0,0,0
211,4,2014-12-11,12192,1491,1,0,0,0
211,5,2014-12-12,12323,1416,1,0,0,0
211,6,2014-12-13,10615,1198,1,0,0,0
211,7,2014-12-14,0,0,0,0,0,0
211,1,2014-12-15,22980,2110,1,1,0,0
211,2,2014-12-16,19774,1955,1,1,0,0
211,3,2014-12-17,18027,1773,1,1,0,0
211,4,2014-12-18,18327,1849,1,1,0,0
211,5,2014-12-19,17578,1678,1,1,0,0
211,6,2014-12-20,11907,1297,1,0,0,0
211,7,2014-12-21,0,0,0,0,0,0
211,1,2014-12-22,18894,1918,1,0,0,1
211,2,2014-12-23,18047,1838,1,0,0,1
211,3,2014-12-24,6274,668,1,0,0,1
211,4,2014-12-25,0,0,0,0,c,1
211,5,2014-12-26,0,0,0,0,c,1
211,6,2014-12-27,10725,1207,1,0,0,0
211,7,2014-12-28,0,0,0,0,0,0
211,1,2014-12-29,14128,1568,1,0,0,1
211,2,2014-12-30,13276,1452,1,0,0,1
211,3,2014-12-31,5702,616,1,0,0,1
211,4,2015-01-01,0,0,0,0,a,1
211,5,2015-01-02,11485,1291,1,0,0,1
211,6,2015-01-03,8851,1085,1,0,0,0
211,7,2015-01-04,0,0,0,0,0,0
211,1,2015-01-05,17348,1870,1,1,0,0
211,2,2015-01-06,16016,1758,1,1,0,0
211,3,2015-01-07,13861,1543,1,1,0,0
211,4,2015-01-08,13376,1505,1,1,0,0
211,5,2015-01-09,11680,1359,1,1,0,0
211,6,2015-01-10,8297,938,1,0,0,0
211,7,2015-01-11,0,0,0,0,0,0
211,1,2015-01-12,17073,1772,1,1,0,0
211,2,2015-01-13,16955,1772,1,1,0,0
211,3,2015-01-14,13192,1500,1,1,0,0
211,4,2015-01-15,13060,1448,1,1,0,0
211,5,2015-01-16,14184,1590,1,1,0,0
211,6,2015-01-17,9100,1105,1,0,0,0
211,7,2015-01-18,0,0,0,0,0,0
211,1,2015-01-19,12083,1545,1,0,0,0
211,2,2015-01-20,10804,1390,1,0,0,0
211,3,2015-01-21,11003,1411,1,0,0,0
211,4,2015-01-22,10980,1402,1,0,0,0
211,5,2015-01-23,11028,1366,1,0,0,0
211,6,2015-01-24,8062,1027,1,0,0,0
211,7,2015-01-25,0,0,0,0,0,0
211,1,2015-01-26,15988,1806,1,1,0,0
211,2,2015-01-27,15104,1681,1,1,0,0
211,3,2015-01-28,13645,1582,1,1,0,0
211,4,2015-01-29,14367,1658,1,1,0,0
211,5,2015-01-30,13712,1520,1,1,0,0
211,6,2015-01-31,9869,1075,1,0,0,0
211,7,2015-02-01,0,0,0,0,0,0
211,1,2015-02-02,17257,1830,1,1,0,1
211,2,2015-02-03,15497,1635,1,1,0,1
211,3,2015-02-04,13287,1493,1,1,0,1
211,4,2015-02-05,14650,1593,1,1,0,1
211,5,2015-02-06,13291,1452,1,1,0,1
211,6,2015-02-07,8542,973,1,0,0,0
211,7,2015-02-08,0,0,0,0,0,0
211,1,2015-02-09,11984,1537,1,0,0,0
211,2,2015-02-10,11392,1464,1,0,0,0
211,3,2015-02-11,10279,1366,1,0,0,0
211,4,2015-02-12,12019,1543,1,0,0,0
211,5,2015-02-13,11752,1414,1,0,0,0
211,6,2015-02-14,8919,1115,1,0,0,0
211,7,2015-02-15,0,0,0,0,0,0
211,1,2015-02-16,19132,1970,1,1,0,0
211,2,2015-02-17,15934,1775,1,1,0,0
211,3,2015-02-18,14552,1606,1,1,0,0
211,4,2015-02-19,13498,1608,1,1,0,0
211,5,2015-02-20,13834,1517,1,1,0,0
211,6,2015-02-21,9254,1140,1,0,0,0
211,7,2015-02-22,0,0,0,0,0,0
211,1,2015-02-23,11248,1385,1,0,0,0
211,2,2015-02-24,11328,1566,1,0,0,0
211,3,2015-02-25,11029,1391,1,0,0,0
211,4,2015-02-26,11567,1445,1,0,0,0
211,5,2015-02-27,13085,1507,1,0,0,0
211,6,2015-02-28,10388,1219,1,0,0,0
211,7,2015-03-01,0,0,0,0,0,0
211,1,2015-03-02,19295,1906,1,1,0,0
211,2,2015-03-03,17457,1751,1,1,0,0
211,3,2015-03-04,14723,1651,1,1,0,0
211,4,2015-03-05,14666,1666,1,1,0,0
211,5,2015-03-06,13600,1595,1,1,0,0
211,6,2015-03-07,8992,1058,1,0,0,0
211,7,2015-03-08,0,0,0,0,0,0
211,1,2015-03-09,13327,1595,1,0,0,0
211,2,2015-03-10,11973,1518,1,0,0,0
211,3,2015-03-11,11112,1442,1,0,0,0
211,4,2015-03-12,12316,1435,1,0,0,0
211,5,2015-03-13,12135,1455,1,0,0,0
211,6,2015-03-14,9500,1000,1,0,0,0
211,7,2015-03-15,0,0,0,0,0,0
211,1,2015-03-16,21092,1997,1,1,0,0
211,2,2015-03-17,16795,1777,1,1,0,0
211,3,2015-03-18,15686,1639,1,1,0,0
211,4,2015-03-19,15240,1719,1,1,0,0
211,5,2015-03-20,15571,1615,1,1,0,0
211,6,2015-03-21,9204,1044,1,0,0,0
211,7,2015-03-22,0,0,0,0,0,0
211,1,2015-03-23,13610,1627,1,0,0,0
211,2,2015-03-24,11754,1441,1,0,0,0
211,3,2015-03-25,11332,1447,1,0,0,0
211,4,2015-03-26,11406,1352,1,0,0,0
211,5,2015-03-27,11976,1410,1,0,0,0
211,6,2015-03-28,10244,1159,1,0,0,0
211,7,2015-03-29,0,0,0,0,0,0
211,1,2015-03-30,18313,1738,1,1,0,1
211,2,2015-03-31,16580,1542,1,1,0,1
211,3,2015-04-01,19317,1757,1,1,0,1
211,4,2015-04-02,17911,1863,1,1,0,1
211,5,2015-04-03,0,0,0,1,b,1
211,6,2015-04-04,12938,1348,1,0,0,0
211,7,2015-04-05,0,0,0,0,0,0
211,1,2015-04-06,0,0,0,0,b,1
211,2,2015-04-07,14315,1652,1,0,0,1
211,3,2015-04-08,11117,1367,1,0,0,1
211,4,2015-04-09,12874,1504,1,0,0,1
211,5,2015-04-10,10754,1318,1,0,0,1
211,6,2015-04-11,8005,982,1,0,0,0
211,7,2015-04-12,0,0,0,0,0,0
211,1,2015-04-13,18553,1936,1,1,0,0
211,2,2015-04-14,17660,1868,1,1,0,0
211,3,2015-04-15,14093,1586,1,1,0,0
211,4,2015-04-16,16066,1745,1,1,0,0
211,5,2015-04-17,14122,1581,1,1,0,0
211,6,2015-04-18,9480,1123,1,0,0,0
211,7,2015-04-19,0,0,0,0,0,0
211,1,2015-04-20,12355,1560,1,0,0,0
211,2,2015-04-21,11421,1498,1,0,0,0
211,3,2015-04-22,11415,1417,1,0,0,0
211,4,2015-04-23,10852,1453,1,0,0,0
211,5,2015-04-24,10294,1334,1,0,0,0
211,6,2015-04-25,8307,1019,1,0,0,0
211,7,2015-04-26,0,0,0,0,0,0
211,1,2015-04-27,17515,1836,1,1,0,0
211,2,2015-04-28,16970,1792,1,1,0,0
211,3,2015-04-29,14988,1636,1,1,0,0
211,4,2015-04-30,17784,1854,1,1,0,0
211,5,2015-05-01,0,0,0,1,a,0
211,6,2015-05-02,12126,1334,1,0,0,0
211,7,2015-05-03,0,0,0,0,0,0
211,1,2015-05-04,19400,2025,1,1,0,0
211,2,2015-05-05,15870,1754,1,1,0,0
211,3,2015-05-06,14928,1647,1,1,0,0
211,4,2015-05-07,14520,1609,1,1,0,0
211,5,2015-05-08,15491,1689,1,1,0,0
211,6,2015-05-09,9687,1116,1,0,0,0
211,7,2015-05-10,0,0,0,0,0,0
211,1,2015-05-11,12625,1545,1,0,0,0
211,2,2015-05-12,11846,1434,1,0,0,0
211,3,2015-05-13,13134,1598,1,0,0,0
211,4,2015-05-14,0,0,0,0,a,0
211,5,2015-05-15,13452,1522,1,0,0,1
211,6,2015-05-16,8920,1016,1,0,0,0
211,7,2015-05-17,0,0,0,0,0,0
211,1,2015-05-18,18815,1903,1,1,0,0
211,2,2015-05-19,16149,1740,1,1,0,0
211,3,2015-05-20,14879,1638,1,1,0,0
211,4,2015-05-21,15146,1713,1,1,0,0
211,5,2015-05-22,13488,1596,1,1,0,0
211,6,2015-05-23,8521,1063,1,0,0,0
211,7,2015-05-24,0,0,0,0,0,0
211,1,2015-05-25,0,0,0,0,a,0
211,2,2015-05-26,13768,1619,1,0,0,1
211,3,2015-05-27,12656,1519,1,0,0,0
211,4,2015-05-28,12053,1457,1,0,0,0
211,5,2015-05-29,13385,1569,1,0,0,0
211,6,2015-05-30,9654,1081,1,0,0,0
211,7,2015-05-31,0,0,0,0,0,0
211,1,2015-06-01,20869,1981,1,1,0,0
211,2,2015-06-02,19248,1934,1,1,0,0
211,3,2015-06-03,15234,1610,1,1,0,0
211,4,2015-06-04,15194,1674,1,1,0,0
211,5,2015-06-05,14919,1657,1,1,0,0
211,6,2015-06-06,9004,1150,1,0,0,0
211,7,2015-06-07,0,0,0,0,0,0
211,1,2015-06-08,14608,1724,1,0,0,0
211,2,2015-06-09,13597,1560,1,0,0,0
211,3,2015-06-10,12350,1410,1,0,0,0
211,4,2015-06-11,12707,1531,1,0,0,0
211,5,2015-06-12,11648,1450,1,0,0,0
211,6,2015-06-13,9386,1005,1,0,0,0
211,7,2015-06-14,0,0,0,0,0,0
211,1,2015-06-15,23630,2215,1,1,0,0
211,2,2015-06-16,19118,1879,1,1,0,0
211,3,2015-06-17,14994,1669,1,1,0,0
211,4,2015-06-18,15530,1674,1,1,0,0
211,5,2015-06-19,14771,1536,1,1,0,0
211,6,2015-06-20,9677,1054,1,0,0,0
211,7,2015-06-21,0,0,0,0,0,0
211,1,2015-06-22,12414,1528,1,0,0,0
211,2,2015-06-23,10647,1299,1,0,0,0
211,3,2015-06-24,12401,1440,1,0,0,0
211,4,2015-06-25,11071,1393,1,0,0,0
211,5,2015-06-26,11505,1342,1,0,0,0
211,6,2015-06-27,9107,1021,1,0,0,0
211,7,2015-06-28,0,0,0,0,0,0
211,1,2015-06-29,20761,2015,1,1,0,0
211,2,2015-06-30,19783,1922,1,1,0,0
211,3,2015-07-01,17048,1815,1,1,0,0
211,4,2015-07-02,16703,1733,1,1,0,0
211,5,2015-07-03,15208,1676,1,1,0,0
211,6,2015-07-04,8961,1143,1,0,0,0
211,7,2015-07-05,0,0,0,0,0,0
211,1,2015-07-06,14631,1751,1,0,0,0
211,2,2015-07-07,13212,1589,1,0,0,0
211,3,2015-07-08,13058,1483,1,0,0,0
211,4,2015-07-09,14640,1589,1,0,0,0
211,5,2015-07-10,11638,1396,1,0,0,0
211,6,2015-07-11,11268,1158,1,0,0,0
211,7,2015-07-12,0,0,0,0,0,0
211,1,2015-07-13,19446,1984,1,1,0,0
211,2,2015-07-14,16944,1727,1,1,0,0
211,3,2015-07-15,18169,1820,1,1,0,0
211,4,2015-07-16,16269,1802,1,1,0,1
211,5,2015-07-17,14177,1588,1,1,0,1
211,6,2015-07-18,10071,1118,1,0,0,0
211,7,2015-07-19,0,0,0,0,0,0
211,1,2015-07-20,14689,1642,1,0,0,1
211,2,2015-07-21,12259,1414,1,0,0,1
211,3,2015-07-22,10424,1270,1,0,0,1
211,4,2015-07-23,12692,1417,1,0,0,1
211,5,2015-07-24,10721,1267,1,0,0,1
211,6,2015-07-25,8825,925,1,0,0,0
211,7,2015-07-26,0,0,0,0,0,0
211,1,2015-07-27,20013,1852,1,1,0,1
211,2,2015-07-28,17134,1629,1,1,0,1
211,3,2015-07-29,14796,1440,1,1,0,1
211,4,2015-07-30,14477,1452,1,1,0,1
211,5,2015-07-31,17286,1659,1,1,0,1
251,2,2013-01-01,0,0,0,0,a,1
251,3,2013-01-02,19371,2491,1,0,0,1
251,4,2013-01-03,17136,2229,1,0,0,1
251,5,2013-01-04,18396,2340,1,0,0,1
251,6,2013-01-05,18214,2361,1,0,0,0
251,7,2013-01-06,0,0,0,0,0,0
251,1,2013-01-07,24287,2797,1,1,0,0
251,2,2013-01-08,21067,2486,1,1,0,0
251,3,2013-01-09,19129,2293,1,1,0,0
251,4,2013-01-10,20401,2499,1,1,0,0
251,5,2013-01-11,21175,2515,1,1,0,0
251,6,2013-01-12,19795,2499,1,0,0,0
251,7,2013-01-13,0,0,0,0,0,0
251,1,2013-01-14,15499,2068,1,0,0,0
251,2,2013-01-15,16118,2183,1,0,0,0
251,3,2013-01-16,16211,2139,1,0,0,0
251,4,2013-01-17,16213,2173,1,0,0,0
251,5,2013-01-18,16143,2100,1,0,0,0
251,6,2013-01-19,18926,2287,1,0,0,0
251,7,2013-01-20,0,0,0,0,0,0
251,1,2013-01-21,17161,2103,1,1,0,0
251,2,2013-01-22,20462,2419,1,1,0,0
251,3,2013-01-23,18470,2316,1,1,0,0
251,4,2013-01-24,18286,2291,1,1,0,0
251,5,2013-01-25,18189,2234,1,1,0,0
251,6,2013-01-26,18031,2235,1,0,0,0
251,7,2013-01-27,0,0,0,0,0,0
251,1,2013-01-28,16552,2219,1,0,0,0
251,2,2013-01-29,14996,2067,1,0,0,0
251,3,2013-01-30,15501,2129,1,0,0,0
251,4,2013-01-31,17508,2244,1,0,0,0
251,5,2013-02-01,18271,2370,1,0,0,0
251,6,2013-02-02,21035,2579,1,0,0,0
251,7,2013-02-03,0,0,0,0,0,0
251,1,2013-02-04,23181,2704,1,1,0,0
251,2,2013-02-05,20756,2365,1,1,0,0
251,3,2013-02-06,21939,2666,1,1,0,0
251,4,2013-02-07,20322,2571,1,1,0,0
251,5,2013-02-08,19308,2357,1,1,0,0
251,6,2013-02-09,19473,2538,1,0,0,0
251,7,2013-02-10,0,0,0,0,0,0
251,1,2013-02-11,17990,2483,1,0,0,0
251,2,2013-02-12,16146,2247,1,0,0,0
251,3,2013-02-13,17149,2283,1,0,0,0
251,4,2013-02-14,17385,2392,1,0,0,0
251,5,2013-02-15,15574,2150,1,0,0,0
251,6,2013-02-16,18766,2334,1,0,0,0
251,7,2013-02-17,0,0,0,0,0,0
251,1,2013-02-18,24001,2751,1,1,0,0
251,2,2013-02-19,20282,2340,1,1,0,0
251,3,2013-02-20,21100,2515,1,1,0,0
251,4,2013-02-21,17695,2222,1,1,0,0
251,5,2013-02-22,19317,2261,1,1,0,0
251,6,2013-02-23,17546,2183,1,0,0,0
251,7,2013-02-24,0,0,0,0,0,0
251,1,2013-02-25,15058,2050,1,0,0,0
251,2,2013-02-26,16278,2168,1,0,0,0
251,3,2013-02-27,16635,2188,1,0,0,0
251,4,2013-02-28,19130,2427,1,0,0,0
251,5,2013-03-01,17538,2268,1,0,0,0
251,6,2013-03-02,20921,2610,1,0,0,0
251,7,2013-03-03,0,0,0,0,0,0
251,1,2013-03-04,23791,2877,1,1,0,0
251,2,2013-03-05,23745,2769,1,1,0,0
251,3,2013-03-06,20026,2479,1,1,0,0
251,4,2013-03-07,20354,2510,1,1,0,0
251,5,2013-03-08,19793,2367,1,1,0,0
251,6,2013-03-09,16781,2172,1,0,0,0
251,7,2013-03-10,0,0,0,0,0,0
251,1,2013-03-11,16910,2213,1,0,0,0
251,2,2013-03-12,16833,2185,1,0,0,0
251,3,2013-03-13,16568,2237,1,0,0,0
251,4,2013-03-14,16744,2228,1,0,0,0
251,5,2013-03-15,18683,2358,1,0,0,0
251,6,2013-03-16,19126,2451,1,0,0,0
251,7,2013-03-17,0,0,0,0,0,0
251,1,2013-03-18,25363,2866,1,1,0,0
251,2,2013-03-19,22473,2589,1,1,0,0
251,3,2013-03-20,19558,2356,1,1,0,0
251,4,2013-03-21,20053,2389,1,1,0,0
251,5,2013-03-22,20328,2448,1,1,0,0
251,6,2013-03-23,18845,2268,1,0,0,0
251,7,2013-03-24,0,0,0,0,0,0
251,1,2013-03-25,24046,2828,1,1,0,1
251,2,2013-03-26,24372,2855,1,1,0,1
251,3,2013-03-27,23115,2749,1,1,0,1
251,4,2013-03-28,26473,2987,1,1,0,1
251,5,2013-03-29,0,0,0,1,b,1
251,6,2013-03-30,25011,2892,1,0,0,0
251,7,2013-03-31,0,0,0,0,0,0
251,1,2013-04-01,0,0,0,0,b,1
251,2,2013-04-02,19556,2612,1,0,0,1
251,3,2013-04-03,18584,2324,1,0,0,1
251,4,2013-04-04,17768,2324,1,0,0,1
251,5,2013-04-05,17035,2218,1,0,0,1
251,6,2013-04-06,17926,2273,1,0,0,0
251,7,2013-04-07,0,0,0,0,0,0
251,1,2013-04-08,21905,2599,1,1,0,0
251,2,2013-04-09,20851,2567,1,1,0,0
251,3,2013-04-10,20071,2379,1,1,0,0
251,4,2013-04-11,19025,2429,1,1,0,0
251,5,2013-04-12,18527,2340,1,1,0,0
251,6,2013-04-13,16543,2320,1,0,0,0
251,7,2013-04-14,0,0,0,0,0,0
251,1,2013-04-15,15303,2264,1,0,0,0
251,2,2013-04-16,15614,2156,1,0,0,0
251,3,2013-04-17,14645,2172,1,0,0,0
251,4,2013-04-18,14985,2068,1,0,0,0
251,5,2013-04-19,15705,2153,1,0,0,0
251,6,2013-04-20,17163,2312,1,0,0,0
251,7,2013-04-21,0,0,0,0,0,0
251,1,2013-04-22,21930,2664,1,1,0,0
251,2,2013-04-23,20473,2454,1,1,0,0
251,3,2013-04-24,18100,2406,1,1,0,0
251,4,2013-04-25,17762,2427,1,1,0,0
251,5,2013-04-26,17680,2261,1,1,0,0
251,6,2013-04-27,19245,2399,1,0,0,0
251,7,2013-04-28,0,0,0,0,0,0
251,1,2013-04-29,22903,2682,1,1,0,0
251,2,2013-04-30,25064,2901,1,1,0,0
251,3,2013-05-01,0,0,0,1,a,0
251,4,2013-05-02,25160,2910,1,1,0,0
251,5,2013-05-03,21870,2736,1,1,0,0
251,6,2013-05-04,19807,2634,1,0,0,0
251,7,2013-05-05,0,0,0,0,0,0
251,1,2013-05-06,19016,2561,1,0,0,0
251,2,2013-05-07,18088,2406,1,0,0,0
251,3,2013-05-08,19662,2521,1,0,0,0
251,4,2013-05-09,0,0,0,0,a,0
251,5,2013-05-10,23672,2896,1,0,0,0
251,6,2013-05-11,18003,2477,1,0,0,0
251,7,2013-05-12,0,0,0,0,0,0
251,1,2013-05-13,22178,2609,1,1,0,0
251,2,2013-05-14,22829,2644,1,1,0,0
251,3,2013-05-15,20540,2535,1,1,0,0
251,4,2013-05-16,20569,2514,1,1,0,0
251,5,2013-05-17,19467,2397,1,1,0,0
251,6,2013-05-18,18797,2405,1,0,0,0
251,7,2013-05-19,0,0,0,0,0,0
251,1,2013-05-20,0,0,0,0,a,0
251,2,2013-05-21,19909,2617,1,0,0,1
251,3,2013-05-22,16493,2239,1,0,0,0
251,4,2013-05-23,15531,2113,1,0,0,0
251,5,2013-05-24,17155,2495,1,0,0,0
251,6,2013-05-25,18849,2847,1,0,0,0
251,7,2013-05-26,0,0,0,0,0,0
251,1,2013-05-27,23095,2658,1,1,0,0
251,2,2013-05-28,21690,2599,1,1,0,0
251,3,2013-05-29,21481,2474,1,1,0,0
251,4,2013-05-30,0,0,0,1,a,0
251,5,2013-05-31,28955,3220,1,1,0,0
251,6,2013-06-01,19494,2438,1,0,0,0
251,7,2013-06-02,0,0,0,0,0,0
251,1,2013-06-03,25256,2869,1,1,0,0
251,2,2013-06-04,21722,2625,1,1,0,0
251,3,2013-06-05,19986,2501,1,1,0,0
251,4,2013-06-06,20469,2533,1,1,0,0
251,5,2013-06-07,19611,2455,1,1,0,0
251,6,2013-06-08,16609,2169,1,0,0,0
251,7,2013-06-09,0,0,0,0,0,0
251,1,2013-06-10,17327,2353,1,0,0,0
251,2,2013-06-11,16080,2219,1,0,0,0
251,3,2013-06-12,15572,2108,1,0,0,0
251,4,2013-06-13,15523,2123,1,0,0,0
251,5,2013-06-14,16364,2204,1,0,0,0
251,6,2013-06-15,17188,2196,1,0,0,0
251,7,2013-06-16,0,0,0,0,0,0
251,1,2013-06-17,22988,2753,1,1,0,0
251,2,2013-06-18,18677,2498,1,1,0,0
251,3,2013-06-19,16123,2145,1,1,0,0
251,4,2013-06-20,16012,2058,1,1,0,0
251,5,2013-06-21,19304,2371,1,1,0,0
251,6,2013-06-22,17344,2307,1,0,0,0
251,7,2013-06-23,0,0,0,0,0,0
251,1,2013-06-24,16012,2211,1,0,0,0
251,2,2013-06-25,16389,2212,1,0,0,0
251,3,2013-06-26,15098,2079,1,0,0,0
251,4,2013-06-27,15200,2099,1,0,0,0
251,5,2013-06-28,16676,2081,1,0,0,0
251,6,2013-06-29,22811,3078,1,0,0,0
251,7,2013-06-30,0,0,0,0,0,0
251,1,2013-07-01,22815,2742,1,1,0,0
251,2,2013-07-02,20149,2529,1,1,0,0
251,3,2013-07-03,18612,2417,1,1,0,0
251,4,2013-07-04,19194,2424,1,1,0,0
251,5,2013-07-05,17840,2327,1,1,0,0
251,6,2013-07-06,15728,2160,1,0,0,0
251,7,2013-07-07,0,0,0,0,0,0
